code,current,name_x,name_short,name_tv,gender_x,function,country_code_x,country_x,country_long_x,nationality_x,nationality_long_x,nationality_code_x,height,weight,disciplines,events,birth_date_x,birth_place,birth_country,residence_place,residence_country,nickname,hobbies,occupation,education,family,lang,coach,reason,hero,influence,philosophy,sporting_relatives,ritual,other_sports,medal_date_x,medal_type_x,medal_code_x,name_y,gender_y,country_code_y,country_y,country_long_y,nationality_code_y,nationality_y,nationality_long_y,team,team_gender,discipline_x,event,event_type_x,url_event_x,birth_date_y,code_athlete,code_team,is_medallist,tag,sport,sport_code,sport_url,medal_type_y,medal_code_y,medal_date_y,name,gender,discipline_y,event_type_y,url_event_y,country_code,country_athlete,country_long_athlete,country_total,country_long_total,Gold Medal,Silver Medal,Bronze Medal,Total
1548401,True,CISSE Cheick Sallah,CISSE CS,Cheick Sallah CISSE,Male,Athlete,CIV,Côte d'Ivoire,Côte d'Ivoire,Côte d'Ivoire,Côte d'Ivoire,CIV,0.0,0.0,['Taekwondo'],['Men +80kg'],1993-09-19,BOUAKE,Côte d'Ivoire,PALMA DE MALLORCA,Spain,Polozo,,Athlete,"Studied Electrical Engineering at Group LOKO School of Technology (Abidjan, CIV)","Wife, Dominique (married December 2022). Father, Abdel Kader Cisse",French,Club: Juan Antonio Ramos (ESP),"Switched from karate to taekwondo when he moved from Bouake to Abidjan in Cote d'Ivoire. ""I took up taekwondo thanks to my father, who worked in a school where they had a taekwondo programme. I started with it just to have fun after school. This period of my life ignited in me a burning desire to succeed, and made me realise that taekwondo was going to be my way to achieve something special."" (myInfo)","Footballer Didier Drogba (CIV), four-time Premier League winner and 2012 Champions League winner with Chelsea, all-time top scorer for his country and twice African Footballer of the Year (2006, 2009). ""Didier Drogba is like a brother to me. I talk to him, he gives me great advice. He served as a role model."" (olympics.com, 17 May 2019)",First coach Lucien Christian Kragbe,"""If you choose to do something in life, do it to be the very best. And no matter what happens, never forget where you come from."" (myInfo)",,,,2024-08-10,Bronze Medal,3.0,CISSE Cheick Sallah,Male,CIV,Côte d'Ivoire,Côte d'Ivoire,CIV,Côte d'Ivoire,Côte d'Ivoire,,,Taekwondo,Men +80kg,HATH,/en/paris-2024/results/taekwondo/men--plus-80kg/repf000200--,1993-09-19,1548401,,True,taekwondo,Taekwondo,TKW,https://olympics.com/en/paris-2024/sports/taekwondo,Bronze Medal,3.0,2024-08-10,Cheick Sallah CISSE,M,Taekwondo,HATH,/en/paris-2024/results/taekwondo/men--plus-80kg/repf000200--,CIV,Côte d'Ivoire,Côte d'Ivoire,Côte d'Ivoire,Côte d'Ivoire,0,0,1,1
1896149,True,CUNNINGHAM Caden,CUNNINGHAM C,Caden CUNNINGHAM,Male,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0.0,0.0,['Taekwondo'],['Men +80kg'],2003-05-07,HUDDERSFIELD,Great Britain,,Great Britain,,"He loves monkeys. Asked what he would do if someone gave him one million pounds, he answered: ""I'd buy a monkey, to be honest."" (gbtaekwondo.co.uk)",,,,English,,,"Taekwondoin Bianca Walkden Cook (GBR), two-time Olympic bronze medallist (2016, 2020), three-time world champion (2015, 2017, 2019)",,,,,,2024-08-10,Silver Medal,2.0,CUNNINGHAM Caden,Male,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,,,Taekwondo,Men +80kg,HATH,/en/paris-2024/results/taekwondo/men--plus-80kg/fnl-000100--,2003-05-07,1896149,,True,taekwondo,Taekwondo,TKW,https://olympics.com/en/paris-2024/sports/taekwondo,Silver Medal,2.0,2024-08-10,Caden CUNNINGHAM,M,Taekwondo,HATH,/en/paris-2024/results/taekwondo/men--plus-80kg/fnl-000100--,GBR,Great Britain,Great Britain,Great Britain,Great Britain,14,22,29,65
1897088,True,ALBA Rafael,ALBA R,Rafael ALBA,Male,Athlete,CUB,Cuba,Cuba,Cuba,Cuba,CUB,0.0,0.0,['Taekwondo'],['Men +80kg'],1993-08-12,SANTIAGO DE CUBA,Cuba,SANTIAGO DE CUBA,Cuba,Pocho,,Athlete,,,"English, Spanish",Personal: Rene Garcia Coffigny (CUB),,"Taekwondoin Steven Lopez (USA), three-time Olympic medallist (2000 gold, 2004 gold, 2008 bronze), five-time world champion (2001, 2003, 2005, 2007, 2009)",,,,,,2024-08-10,Bronze Medal,3.0,ALBA Rafael,Male,CUB,Cuba,Cuba,CUB,Cuba,Cuba,,,Taekwondo,Men +80kg,HATH,/en/paris-2024/results/taekwondo/men--plus-80kg/repf000100--,1993-08-12,1897088,,True,taekwondo,Taekwondo,TKW,https://olympics.com/en/paris-2024/sports/taekwondo,Bronze Medal,3.0,2024-08-10,Rafael ALBA,M,Taekwondo,HATH,/en/paris-2024/results/taekwondo/men--plus-80kg/repf000100--,CUB,Cuba,Cuba,Cuba,Cuba,2,1,6,9
1536058,True,BARKHORDARI Mehran,BARKHORDARI M,Mehran BARKHORDARI,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0.0,0.0,['Taekwondo'],['Men -80kg'],2000-07-26,QAZVIN,IR Iran,,IR Iran,,,Athlete,,,Farsi,,,,,"""You are only one step away from success. Keep going, never give up."" (Instagram, 18 Mar 2021)",,,,2024-08-09,Silver Medal,2.0,BARKHORDARI Mehran,Male,IRI,IR Iran,Islamic Republic of Iran,IRI,IR Iran,Islamic Republic of Iran,,,Taekwondo,Men -80kg,HATH,/en/paris-2024/results/taekwondo/men--80kg/fnl-000100--,2000-07-26,1536058,,True,taekwondo,Taekwondo,TKW,https://olympics.com/en/paris-2024/sports/taekwondo,Silver Medal,2.0,2024-08-09,Mehran BARKHORDARI,M,Taekwondo,HATH,/en/paris-2024/results/taekwondo/men--80kg/fnl-000100--,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,3,6,3,12
1914832,True,HRNIC Edi,HRNIC E,Edi HRNIC,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Taekwondo'],['Men -80kg'],2003-12-26,,,BRONDBY,Denmark,,,Athlete,,,"Bosnian, Danish",,,,,,,,,2024-08-09,Bronze Medal,3.0,HRNIC Edi,Male,DEN,Denmark,Denmark,DEN,Denmark,Denmark,,,Taekwondo,Men -80kg,HATH,/en/paris-2024/results/taekwondo/men--80kg/repf000200--,2003-12-26,1914832,,True,taekwondo,Taekwondo,TKW,https://olympics.com/en/paris-2024/sports/taekwondo,Bronze Medal,3.0,2024-08-09,Edi HRNIC,M,Taekwondo,HATH,/en/paris-2024/results/taekwondo/men--80kg/repf000200--,DEN,Denmark,Denmark,Denmark,Denmark,2,2,5,9
1929685,True,ALESSIO Simone,ALESSIO S,Simone ALESSIO,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,0.0,0.0,['Taekwondo'],['Men -80kg'],2000-04-14,LIVORNO,Italy,ROME,Italy,Prince,Playing football,Athlete,"Studied Exercise Science at Pegaso Telematic University (Naples, ITA)",,"English, Italian",Club: Francesco Laface,"""I chose taekwondo over football because taekwondo allowed me to build towards a goal. Thanks to the help of my parents I can say that I am still working, after many years, towards my goals."" (myInfo)","Taekwondoin Carlo Molfetta (ITA), 2012 Olympic champion, three-time world championship medallist (two silver, one bronze)",,"""Mors tua, vita mea."" (Your death, my life). (myInfo)",,,,2024-08-09,Bronze Medal,3.0,ALESSIO Simone,Male,ITA,Italy,Italy,ITA,Italy,Italy,,,Taekwondo,Men -80kg,HATH,/en/paris-2024/results/taekwondo/men--80kg/repf000100--,2000-04-14,1929685,,True,taekwondo,Taekwondo,TKW,https://olympics.com/en/paris-2024/sports/taekwondo,Bronze Medal,3.0,2024-08-09,Simone ALESSIO,M,Taekwondo,HATH,/en/paris-2024/results/taekwondo/men--80kg/repf000100--,ITA,Italy,Italy,Italy,Italy,12,13,15,40
1947737,True,KATOUSSI Firas,KATOUSSI F,Firas KATOUSSI,Male,Athlete,TUN,Tunisia,Tunisia,Tunisia,Tunisia,TUN,0.0,0.0,['Taekwondo'],['Men -80kg'],1995-09-06,TUNIS,Tunisia,MANOUBA,Tunisia,,,Athlete,Studied at the Higher Institute of Sport and Physical Education of Ksar-Said (TUN),"Brother, Montassar West","Arabic, English, French",,,,,"""Not all storms come to disrupt life, some come to clear the way."" (Instagram profile)",,,,2024-08-09,Gold Medal,1.0,KATOUSSI Firas,Male,TUN,Tunisia,Tunisia,TUN,Tunisia,Tunisia,,,Taekwondo,Men -80kg,HATH,/en/paris-2024/results/taekwondo/men--80kg/fnl-000100--,1995-09-06,1947737,,True,taekwondo,Taekwondo,TKW,https://olympics.com/en/paris-2024/sports/taekwondo,Gold Medal,1.0,2024-08-09,Firas KATOUSSI,M,Taekwondo,HATH,/en/paris-2024/results/taekwondo/men--80kg/fnl-000100--,TUN,Tunisia,Tunisia,Tunisia,Tunisia,1,1,1,3
1536064,True,NEMATZADEH Mobina,NEMATZADEH M,Mobina NEMATZADEH,Female,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0.0,0.0,['Taekwondo'],['Women -49kg'],2005-05-17,,IR Iran,,IR Iran,,,,,,Farsi,National: Minoo Maddah (IRI),,,,,,,,2024-08-07,Bronze Medal,3.0,NEMATZADEH Mobina,Female,IRI,IR Iran,Islamic Republic of Iran,IRI,IR Iran,Islamic Republic of Iran,,,Taekwondo,Women -49kg,HATH,/en/paris-2024/results/taekwondo/women--49kg/repf000100--,2005-05-17,1536064,,True,taekwondo,Taekwondo,TKW,https://olympics.com/en/paris-2024/sports/taekwondo,Bronze Medal,3.0,2024-08-07,Mobina NEMATZADEH,W,Taekwondo,HATH,/en/paris-2024/results/taekwondo/women--49kg/repf000100--,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,3,6,3,12
1569986,True,STOJKOVIC Lena,STOJKOVIC L,Lena STOJKOVIC,Female,Athlete,CRO,Croatia,Croatia,Croatia,Croatia,CRO,0.0,0.0,['Taekwondo'],['Women -49kg'],2002-01-03,,Croatia,,Croatia,,,,,,"Croatian, English",National: Veljko Laura (CRO),,"Taekwondoin Matea Jelic (CRO), 2020 Olympic champion (-67kg), 2023 World Championships bronze medallist. ""I really appreciate Matea. She won the Olympics. She was the first Croatian female to win it in Tokyo. I have her near me. Everything she says I’m trying to let it sink in."" (insidethegames.biz)",,"""When you think you can’t, that’s when you really have to, and you can."" (insidethegames.biz)",,,,2024-08-07,Bronze Medal,3.0,STOJKOVIC Lena,Female,CRO,Croatia,Croatia,CRO,Croatia,Croatia,,,Taekwondo,Women -49kg,HATH,/en/paris-2024/results/taekwondo/women--49kg/repf000200--,2002-01-03,1569986,,True,taekwondo,Taekwondo,TKW,https://olympics.com/en/paris-2024/sports/taekwondo,Bronze Medal,3.0,2024-08-07,Lena STOJKOVIC,W,Taekwondo,HATH,/en/paris-2024/results/taekwondo/women--49kg/repf000200--,CRO,Croatia,Croatia,Croatia,Croatia,2,2,3,7
1902841,True,WONGPATTANAKIT Panipak,WONGPATTANAKIT P,Panipak WONGPATTANAKIT,Female,Athlete,THA,Thailand,Thailand,Thailand,Thailand,THA,0.0,0.0,['Taekwondo'],['Women -49kg'],1997-08-08,SURAT THANI,Thailand,BANGKOK,Thailand,"Tennis. ""My parents love sport, in my family all children's nicknames are sport - they call me ‘Tennis’, my sister’s name is ‘Bowling’ and my brother's name is ‘Baseball’."" (olympics.com, 19 May 2022)",Photography,Armed forces athlete,"Studied sports science at Chulalongkorn University (Chiang Mai, THA)",,"English, Thai",National: Choi Young-Seok (KOR),"Her father introduced her. ""I played every sport growing up. Running, swimming, volleyball but taekwondo was the best."" (olympics.com, 19 May 2022)","Taekwondoin Wu Jingyu (CHN), two-time Olympic 49kg champion (2008, 2012), five-time world championship medallist (two gold, two silver, one bronze)",Her father,"""No matter what size you are, big or small, always believe in yourself and do it. Don't just dream, but do it. Do it first and don't worry about the results. Don't worry about the past or the future, focus on the present."" (thaipbsworld, 16 Aug 2021)",,,,2024-08-07,Gold Medal,1.0,WONGPATTANAKIT Panipak,Female,THA,Thailand,Thailand,THA,Thailand,Thailand,,,Taekwondo,Women -49kg,HATH,/en/paris-2024/results/taekwondo/women--49kg/fnl-000100--,1997-08-08,1902841,,True,taekwondo,Taekwondo,TKW,https://olympics.com/en/paris-2024/sports/taekwondo,Gold Medal,1.0,2024-08-07,Panipak WONGPATTANAKIT,W,Taekwondo,HATH,/en/paris-2024/results/taekwondo/women--49kg/fnl-000100--,THA,Thailand,Thailand,Thailand,Thailand,1,3,2,6
1910372,True,GUO Qing,GUO Q,GUO Qing,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0.0,0.0,['Taekwondo'],['Women -49kg'],2000-05-16,,China,,China,,,,"Studied at Beijing Sport University (Beijing, CHN)",,Mandarin,Club: Li Lai (CHN).<br>National: Guan Jianmin (CHN),,,,,,,,2024-08-07,Silver Medal,2.0,GUO Qing,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,,,Taekwondo,Women -49kg,HATH,/en/paris-2024/results/taekwondo/women--49kg/fnl-000100--,2000-05-16,1910372,,True,taekwondo,Taekwondo,TKW,https://olympics.com/en/paris-2024/sports/taekwondo,Silver Medal,2.0,2024-08-07,GUO Qing,W,Taekwondo,HATH,/en/paris-2024/results/taekwondo/women--49kg/fnl-000100--,CHN,China,People's Republic of China,China,People's Republic of China,40,27,24,91
1536067,True,KIYANICHANDEH Nahid,KIYANICHANDEH N,Nahid KIYANICHANDEH,Female,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0.0,0.0,['Taekwondo'],['Women -57kg'],1998-08-01,ESFAHAN,IR Iran,,IR Iran,,,Athlete,,,"English, Persian",National: Minoo Maddah (IRI),,,"She attributes much of her recent success to national women's coach Minoo Madah, who was appointed in April 2022. ""She helped me mentally a lot. She helped me to believe in myself and showed me that you can reach everything.” (taekwondo.ir, 14 July 2023)","“I never give up. Sometimes I lose, but I never get tired, I come back as strong as possible.” (taekwondo.ir, 14 July 2023)",,,,2024-08-08,Silver Medal,2.0,KIYANICHANDEH Nahid,Female,IRI,IR Iran,Islamic Republic of Iran,IRI,IR Iran,Islamic Republic of Iran,,,Taekwondo,Women -57kg,HATH,/en/paris-2024/results/taekwondo/women--57kg/fnl-000100--,1998-08-01,1536067,,True,taekwondo,Taekwondo,TKW,https://olympics.com/en/paris-2024/sports/taekwondo,Silver Medal,2.0,2024-08-08,Nahid KIYANICHANDEH,W,Taekwondo,HATH,/en/paris-2024/results/taekwondo/women--57kg/fnl-000100--,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,3,6,3,12
1904038,True,KIM Yujin,KIM Y,KIM Yujin,Female,Athlete,KOR,Korea,Republic of Korea,Korea,Republic of Korea,KOR,0.0,0.0,['Taekwondo'],['Women -57kg'],2000-10-17,,,,Korea,,,Athlete,,,Korean,National: Lee Chang-geon (KOR),,,,,,,,2024-08-08,Gold Medal,1.0,KIM Yujin,Female,KOR,Korea,Republic of Korea,KOR,Korea,Republic of Korea,,,Taekwondo,Women -57kg,HATH,/en/paris-2024/results/taekwondo/women--57kg/fnl-000100--,2000-10-17,1904038,,True,taekwondo,Taekwondo,TKW,https://olympics.com/en/paris-2024/sports/taekwondo,Gold Medal,1.0,2024-08-08,KIM Yujin,W,Taekwondo,HATH,/en/paris-2024/results/taekwondo/women--57kg/fnl-000100--,KOR,Korea,Republic of Korea,Korea,Republic of Korea,13,9,10,32
1966505,True,PARK Skylar,PARK S,Skylar PARK,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,0.0,0.0,['Taekwondo'],['Women -57kg'],1999-06-06,"WINNIPEG, MB",Canada,"WINNIPEG, MB",Canada,,"Football, golf, athletics",Athlete,Studied Human Movement Studies at University of Manitoba (CAN),"Father, Jae. Mother, Andrea. Younger brothers, Tae-Ku and Braven",English,Personal: Jae Park - her father,,"Taekwondoin Yvette Yong (CAN), 2020 Olympian, 2009 world championship bronze medallist","Her father. ""I wouldn't be here where I am without him. I trust him and everything he tells me. I really enjoy the relationship that we have, and we're really close. Not only as coach and athlete, but just in life. There are some challenges to being with him 24/7, but no, I'm super thankful - he knows me better than anyone else so we have that trust that is very important."" (myInfo)","""Starve your distractions, feed your focus."" (myInfo)","Brothers, Tae-Ku and Braven (taekwondo), all three siblings competed at the 2023 Pan American Games",,,2024-08-08,Bronze Medal,3.0,PARK Skylar,Female,CAN,Canada,Canada,CAN,Canada,Canada,,,Taekwondo,Women -57kg,HATH,/en/paris-2024/results/taekwondo/women--57kg/repf000100--,1999-06-06,1966505,,True,taekwondo,Taekwondo,TKW,https://olympics.com/en/paris-2024/sports/taekwondo,Bronze Medal,3.0,2024-08-08,Skylar PARK,W,Taekwondo,HATH,/en/paris-2024/results/taekwondo/women--57kg/repf000100--,CAN,Canada,Canada,Canada,Canada,9,7,11,27
2493835,True,KIMIA Alizadeh,KIMIA A,Alizadeh KIMIA,Female,Athlete,BUL,Bulgaria,Bulgaria,Bulgaria,Bulgaria,BUL,0.0,0.0,['Taekwondo'],['Women -57kg'],1998-07-10,KARAJ,IR Iran,,Bulgaria,,,Athlete,,,"English, Persian",National: Davoud Etminani,,,,,,,,2024-08-08,Bronze Medal,3.0,KIMIA Alizadeh,Female,BUL,Bulgaria,Bulgaria,BUL,Bulgaria,Bulgaria,,,Taekwondo,Women -57kg,HATH,/en/paris-2024/results/taekwondo/women--57kg/repf000200--,1998-07-10,2493835,,True,taekwondo,Taekwondo,TKW,https://olympics.com/en/paris-2024/sports/taekwondo,Bronze Medal,3.0,2024-08-08,Alizadeh KIMIA,W,Taekwondo,HATH,/en/paris-2024/results/taekwondo/women--57kg/repf000200--,BUL,Bulgaria,Bulgaria,Bulgaria,Bulgaria,3,1,3,7
1536498,True,DUGUMA Tsige,DUGUMA T,Tsige DUGUMA,Female,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,164.0,0.0,['Athletics'],"[""Women's 800m""]",2001-02-23,"KAMASHI ZONE, BENISHANGUL-GUMUZ",Ethiopia,ADDIS ABABA,Ethiopia,,,Athlete,,"Father, Duguma Gemechu. Mother, Meta Muleta. Youngest of seven children, has five sisters and one brother","Amharic, Gumuz",Personal: Alemu Wakjira (ETH),"Her brother pushed her to join the Tirunesh Dibaba Academy. Having lost her father at age one, she was the last child at home after all her siblings got married. She didn't want to leave her mother alone while still in school. ""My brother asked me how staying home would help our mother. He encouraged me to take the chance and pursue running. When he said he wouldn't talk to me again if I didn't go, I reluctantly agreed."" (FANA Television, March 2024)",,,,,,,2024-08-05,Silver Medal,2.0,DUGUMA Tsige,Female,ETH,Ethiopia,Ethiopia,ETH,Ethiopia,Ethiopia,,,Athletics,Women's 800m,ATH,/en/paris-2024/results/athletics/women-s-800m/fnl-000100--,2001-02-23,1536498,,True,athletics,Athletics,ATH,https://olympics.com/en/paris-2024/sports/athletics,Silver Medal,2.0,2024-08-05,Tsige DUGUMA,W,Athletics,ATH,/en/paris-2024/results/athletics/women-s-800m/fnl-000100--,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,1,3,0,4
1924429,True,HODGKINSON Keely,HODGKINSON K,Keely HODGKINSON,Female,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,170.0,0.0,['Athletics'],"[""Women's 800m""]",2002-03-03,WIGAN,Great Britain,MANCHESTER,Great Britain,,"Has a strong interest in fashion. “I like playing around with fashion and dressing up, even if I’m only out until 11pm because I’ve got training the next day.” (vogue.co.uk, 9 Aug 2023)</p><p>Is learning to play the piano",Athlete,Criminology at Leeds Beckett University (GBR),"Father, Dean. Mother, Rachel. Three younger siblings",English,"Personal: Trevor Painter (GBR), Jenny Meadows (GBR)",,"Middle distance runner Kelly Holmes (GBR), two-time 2004 Olympic champion (800m, 1500m) and 2000 bronze medallist (800m), three-time world championship medallist (two silver, one bronze). </p><p>Heptathlete Jessica Ennis-Hill (GBR), two-time Olympic medallist (2012 gold, 2016 silver), three-time world champion (2009, 2011, 2015). </p><p>Sprinter Allyson Felix (USA), 11-time Olympic medallist (seven gold, three silver, one bronze); 20-time world championship medallist (14 gold, three silver, three bronze). </p><p>Basketball player Michael Jordan (USA), six-time National Basketball Association (NBA) champion with the Chicago Bulls (1991-93, 1996-98), two-time Olympic gold medallist (1984, 1992)",,,,,,2024-08-05,Gold Medal,1.0,HODGKINSON Keely,Female,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,,,Athletics,Women's 800m,ATH,/en/paris-2024/results/athletics/women-s-800m/fnl-000100--,2002-03-03,1924429,,True,athletics,Athletics,ATH,https://olympics.com/en/paris-2024/sports/athletics,Gold Medal,1.0,2024-08-05,Keely HODGKINSON,W,Athletics,ATH,/en/paris-2024/results/athletics/women-s-800m/fnl-000100--,GBR,Great Britain,Great Britain,Great Britain,Great Britain,14,22,29,65
1928047,True,MORAA Mary,MORAA M,Mary MORAA,Female,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,170.0,0.0,['Athletics'],"[""Women's 800m""]",2000-06-15,"OBWARI VILLAGE, KISII",Kenya,,Kenya,Kisii Express,"Dancing, listening to gospel music. A football fan, supports Chelsea in the English Premier League","Athlete, police officer",,"Fiance, Richard Lagat (volleyball coach). Father, Tom Basweti. Mother, Margaret Otwori. Parents passed away in 2002. The third of four children. Siblings, Sarah Nyaboke, Nicholas Mbegera, Celestine Kemunto","English, Kisii, Swahili",Personal: Alex Sang (KEN),"Was told she ran like her late mother who was a sprinter. “I thought, ‘I have to also pick athletics so that people can talk about me - refer to me as my mum's child’. I had to follow in her footsteps.” (worldathletics.org, 5 Oct 2023)","Distance runner Hellen Obiri (KEN), two-time Olympic 5000m silver medallist (2016, 2020), four-time world championship medallist (two gold, one silver, one bronze), two-time world indoor medallist (one gold, one silver), 2019 World Cross Country champion.</p><p>“I've always admired Obiri. I grew up watching her clinch titles and her amazing performances have inspired me a great deal.” (The Star, 5 May 2023). </p><p>Obiri became her mentor, offering her shoes and training kit ahead of the 2017 World U18 Championships and encouraging her to move up to the 800m",,,"Cousin, Sarah Moraa (athletics), 2024 African 800m champion. Will compete at the World U20 Championships at the end of August after narrowly missing out on Olympic qualification",,,2024-08-05,Bronze Medal,3.0,MORAA Mary,Female,KEN,Kenya,Kenya,KEN,Kenya,Kenya,,,Athletics,Women's 800m,ATH,/en/paris-2024/results/athletics/women-s-800m/fnl-000100--,2000-06-15,1928047,,True,athletics,Athletics,ATH,https://olympics.com/en/paris-2024/sports/athletics,Bronze Medal,3.0,2024-08-05,Mary MORAA,W,Athletics,ATH,/en/paris-2024/results/athletics/women-s-800m/fnl-000100--,KEN,Kenya,Kenya,Kenya,Kenya,4,2,5,11
